fact_id,date_key,mode_id,ridership_value,recovery_pct
1067,20200731,3,29917,1
1068,20200731,4,67648,21
1069,20200731,5,38040,13
1070,20200731,6,2429,18
1071,20200731,7,1258539,24
1072,20200801,1,10685,64
1073,20200801,2,799744,83
1074,20200801,3,16087,1
1075,20200801,4,44405,33
1076,20200801,5,26261,17
1077,20200801,6,904,19
1078,20200801,7,842468,29
1079,20200802,1,7431,41
1080,20200802,2,648735,70
1081,20200802,3,9874,1
1082,20200802,4,30502,29
1083,20200802,5,17885,17
1084,20200802,6,615,17
1085,20200802,7,590060,25
1086,20200803,1,17594,63
1087,20200803,2,818732,84
1088,20200803,3,36945,2
1089,20200803,4,70779,23
1090,20200803,5,32884,12
1091,20200803,6,2955,22
1092,20200803,7,1272996,25
1093,20200804,1,14924,53
1094,20200804,2,577415,59
1095,20200804,3,29426,1
1096,20200804,4,36835,12
1097,20200804,5,22286,8
1098,20200804,6,1499,11
1099,20200804,7,1027187,20
1100,20200805,1,18299,66
1101,20200805,2,847329,87
1102,20200805,3,38283,2
1103,20200805,4,58005,19
1104,20200805,5,26598,10
1105,20200805,6,2824,21
1106,20200805,7,1348202,26
1107,20200806,1,19117,68
1108,20200806,2,847497,87
1109,20200806,3,37059,2
1110,20200806,4,66671,21
1111,20200806,5,28283,10
1112,20200806,6,3125,23
1113,20200806,7,1334694,26
1114,20200807,1,17502,63
1115,20200807,2,844096,87
1116,20200807,3,32170,2
1117,20200807,4,65969,21
1118,20200807,5,32882,12
1119,20200807,6,2741,20
1120,20200807,7,1283894,25
1121,20200808,1,10613,64
1122,20200808,2,730738,76
1123,20200808,3,15143,1
1124,20200808,4,41729,31
1125,20200808,5,23513,15
1126,20200808,6,806,17
1127,20200808,7,833287,28
1128,20200809,1,8287,46
1129,20200809,2,744618,81
1130,20200809,3,11534,1
1131,20200809,4,37616,36
1132,20200809,5,20503,20
1133,20200809,6,649,18
1134,20200809,7,662993,28
1135,20200810,1,18178,65
1136,20200810,2,826000,85
1137,20200810,3,34883,2
1138,20200810,4,73548,24
1139,20200810,5,33500,12
1140,20200810,6,2995,22
1141,20200810,7,1275268,25
1142,20200811,1,18546,66
1143,20200811,2,821975,85
1144,20200811,3,36426,2
1145,20200811,4,72436,23
1146,20200811,5,33509,12
1147,20200811,6,3164,24
1148,20200811,7,1319814,26
1149,20200812,1,19346,69
1150,20200812,2,800864,82
1151,20200812,3,36053,2
1152,20200812,4,68345,22
1153,20200812,5,33736,12
1154,20200812,6,3124,23
1155,20200812,7,1298963,25
1156,20200813,1,18608,67
1157,20200813,2,819018,84
1158,20200813,3,34723,2
1159,20200813,4,69223,22
1160,20200813,5,33822,12
1161,20200813,6,2971,22
1162,20200813,7,1291277,25
1163,20200814,1,18113,65
1164,20200814,2,893657,92
1165,20200814,3,32713,2
1166,20200814,4,72916,23
1167,20200814,5,39342,14
1168,20200814,6,3012,23
1169,20200814,7,1355786,26
1170,20200815,1,11487,69
1171,20200815,2,804345,84
1172,20200815,3,15522,1
1173,20200815,4,46806,35
1174,20200815,5,27677,18
1175,20200815,6,974,21
1176,20200815,7,860789,29
1177,20200816,1,7902,44
1178,20200816,2,620685,67
1179,20200816,3,8603,1
1180,20200816,4,29858,29
1181,20200816,5,18164,17
1182,20200816,6,529,15
1183,20200816,7,554451,23
1184,20200817,1,17377,62
1185,20200817,2,806108,83
1186,20200817,3,34768,2
1187,20200817,4,74453,24
1188,20200817,5,35362,13
1189,20200817,6,3058,23
1190,20200817,7,1304485,25
1191,20200818,1,19274,69
1192,20200818,2,838007,86
1193,20200818,3,36646,2
1194,20200818,4,74213,24
1195,20200818,5,34361,13
1196,20200818,6,2951,22
1197,20200818,7,1369617,27
1198,20200819,1,19915,71
1199,20200819,2,816805,84
1200,20200819,3,34181,2
1201,20200819,4,70104,22
1202,20200819,5,34377,13
1203,20200819,6,2783,21
1204,20200819,7,1292148,25
1205,20200820,1,19344,69
1206,20200820,2,889781,92
1207,20200820,3,35059,2
1208,20200820,4,75643,24
1209,20200820,5,37078,14
1210,20200820,6,2960,22
1211,20200820,7,1410489,27
1212,20200821,1,19035,68
1213,20200821,2,909773,94
1214,20200821,3,31342,2
1215,20200821,4,76062,24
1216,20200821,5,41110,15
1217,20200821,6,2769,21
1218,20200821,7,1387463,27
1219,20200822,1,11456,69
1220,20200822,2,812307,85
1221,20200822,3,13705,1
1222,20200822,4,49095,37
1223,20200822,5,27784,18
1224,20200822,6,871,18
1225,20200822,7,882522,30
1226,20200823,1,8297,46
1227,20200823,2,737096,80
1228,20200823,3,9698,1
1229,20200823,4,37891,36
1230,20200823,5,22496,22
1231,20200823,6,633,18
1232,20200823,7,671560,28
1233,20200824,1,17643,63
1234,20200824,2,815664,84
1235,20200824,3,34021,2
1236,20200824,4,75145,24
1237,20200824,5,35904,13
1238,20200824,6,2756,21
1239,20200824,7,1307345,25
1240,20200825,1,18682,67
1241,20200825,2,821596,85
1242,20200825,3,34993,2
1243,20200825,4,73331,23
1244,20200825,5,35689,13
1245,20200825,6,2845,21
1246,20200825,7,1346490,26
1247,20200826,1,20659,74
1248,20200826,2,859624,88
1249,20200826,3,35975,2
1250,20200826,4,76583,24
1251,20200826,5,36621,13
1252,20200826,6,3012,23
1253,20200826,7,1407639,27
1254,20200827,1,19271,69
1255,20200827,2,847284,87
1256,20200827,3,33969,2
1257,20200827,4,73060,23
1258,20200827,5,35551,13
1259,20200827,6,2856,21
1260,20200827,7,1358272,26
1261,20200828,1,18845,67
1262,20200828,2,899891,93
1263,20200828,3,31956,2
1264,20200828,4,76114,24
1265,20200828,5,41222,15
1266,20200828,6,2716,20
1267,20200828,7,1388583,27
1268,20200829,1,9814,59
1269,20200829,2,645955,67
1270,20200829,3,14035,1
1271,20200829,4,37641,28
1272,20200829,5,22234,15
1273,20200829,6,798,17
1274,20200829,7,773667,26
1275,20200830,1,9752,54
1276,20200830,2,805095,87
1277,20200830,3,16027,1
1278,20200830,4,45147,43
1279,20200830,5,26520,26
1280,20200830,6,825,23
1281,20200830,7,748061,31
1282,20200831,1,18185,65
1283,20200831,2,817543,84
1284,20200831,3,787291,39
1285,20200831,4,78122,25
1286,20200831,5,37727,14
1287,20200831,6,3184,24
1288,20200831,7,1397264,27
1289,20200901,1,18929,64
1290,20200901,2,809684,85
1291,20200901,3,947758,41
1292,20200901,4,76483,23
1293,20200901,5,36035,12
1294,20200901,6,3217,19
1295,20200901,7,1469274,25
1296,20200902,1,19990,67
1297,20200902,2,810144,85
1298,20200902,3,972213,42
1299,20200902,4,77585,24
1300,20200902,5,36159,13
1301,20200902,6,3192,19
1302,20200902,7,1487969,26
1303,20200903,1,19992,67
1304,20200903,2,869126,91
1305,20200903,3,1022623,44
1306,20200903,4,82554,25
1307,20200903,5,39920,14
1308,20200903,6,3327,19
1309,20200903,7,1529185,26
1310,20200904,1,20223,68
1311,20200904,2,936602,98
1312,20200904,3,1030811,44
1313,20200904,4,88345,27
1314,20200904,5,47152,16
1315,20200904,6,3148,18
1316,20200904,7,1568385,27
1317,20200905,1,12118,71
1318,20200905,2,798822,84
1319,20200905,3,715922,51
1320,20200905,4,50550,43
1321,20200905,5,34621,23
1322,20200905,6,21,1
1323,20200905,7,1013725,31
1324,20200906,1,10160,59
1325,20200906,2,753035,85
1326,20200906,3,559273,51
1327,20200906,4,44727,45
1328,20200906,5,28565,27
1329,20200906,6,191,7
1330,20200906,7,819409,32
1331,20200907,1,9261,54
1332,20200907,2,697865,79
1333,20200907,3,615802,56
1334,20200907,4,80050,81
1335,20200907,5,27326,26
1336,20200907,6,1210,41
1337,20200907,7,870964,34
1338,20200908,1,19806,67
1339,20200908,2,833995,88
1340,20200908,3,1039401,45
1341,20200908,4,90603,28
1342,20200908,5,42963,15
1343,20200908,6,3496,20
1344,20200908,7,1555816,27
1345,20200909,1,21801,73
1346,20200909,2,825411,87
1347,20200909,3,1072887,46
1348,20200909,4,86063,26
1349,20200909,5,41954,15
1350,20200909,6,3586,21
1351,20200909,7,1610076,28
1352,20200910,1,20181,68
1353,20200910,2,801431,84
1354,20200910,3,997030,43
1355,20200910,4,82142,25
1356,20200910,5,39296,14
1357,20200910,6,3403,20
1358,20200910,7,1543662,27
1359,20200911,1,20809,70
1360,20200911,2,895765,94
1361,20200911,3,1070920,46
1362,20200911,4,88582,27
1363,20200911,5,47781,17
1364,20200911,6,3442,20
1365,20200911,7,1690334,29
1366,20200912,1,12349,72
1367,20200912,2,800189,84
1368,20200912,3,752875,54
1369,20200912,4,44546,38
1370,20200912,5,32400,21
1371,20200912,6,29,1
1372,20200912,7,1083698,34
1373,20200913,1,9315,54
1374,20200913,2,703809,80
1375,20200913,3,557231,51
1376,20200913,4,36686,37
1377,20200913,5,24009,23
1378,20200913,6,4,0
1379,20200913,7,796740,31
1380,20200914,1,19888,67
1381,20200914,2,799572,84
1382,20200914,3,1065601,46
1383,20200914,4,89498,27
1384,20200914,5,41286,14
1385,20200914,6,3515,21
1386,20200914,7,1604381,28
1387,20200915,1,20763,70
1388,20200915,2,815699,86
1389,20200915,3,1091806,47
1390,20200915,4,87025,27
1391,20200915,5,41288,14
1392,20200915,6,3696,22
1393,20200915,7,1678078,29
1394,20200916,1,22070,74
1395,20200916,2,816708,86
1396,20200916,3,1097389,47
1397,20200916,4,87034,27
1398,20200916,5,41417,14
1399,20200916,6,3496,20
1400,20200916,7,1686909,29
1401,20200917,1,21005,71
1402,20200917,2,848024,89
1403,20200917,3,1094592,47
1404,20200917,4,86854,27
1405,20200917,5,42339,15
1406,20200917,6,3617,21
1407,20200917,7,1692368,29
1408,20200918,1,20702,70
1409,20200918,2,894931,94
1410,20200918,3,1083295,47
1411,20200918,4,90657,28
1412,20200918,5,48213,17
1413,20200918,6,3367,20
1414,20200918,7,1725443,30
1415,20200919,1,12246,71
1416,20200919,2,802613,84
1417,20200919,3,752437,54
1418,20200919,4,46777,40
1419,20200919,5,34608,23
1420,20200919,6,1001,24
1421,20200919,7,1136947,35
1422,20200920,1,9269,54
1423,20200920,2,705596,80
1424,20200920,3,558863,51
1425,20200920,4,38973,39
1426,20200920,5,26328,25
1427,20200920,6,760,26
1428,20200920,7,827605,33
1429,20200921,1,19488,66
1430,20200921,2,788504,83
1431,20200921,3,1058256,46
1432,20200921,4,89706,27
1433,20200921,5,41901,15
1434,20200921,6,3497,20
1435,20200921,7,1624139,28
1436,20200922,1,21103,71
1437,20200922,2,808350,85
1438,20200922,3,1095678,47
1439,20200922,4,87376,27
1440,20200922,5,41389,14
1441,20200922,6,3821,22
1442,20200922,7,1698504,29
1443,20200923,1,22501,76
1444,20200923,2,834468,88
1445,20200923,3,1119904,48
1446,20200923,4,88998,27
1447,20200923,5,42506,15
1448,20200923,6,3710,22
1449,20200923,7,1735333,30
1450,20200924,1,21554,73
1451,20200924,2,857578,90
1452,20200924,3,1107707,48
1453,20200924,4,89129,27
1454,20200924,5,42969,15
1455,20200924,6,3816,22
1456,20200924,7,1722364,30
1457,20200925,1,21233,72
1458,20200925,2,912599,96
1459,20200925,3,1110956,48
1460,20200925,4,92506,28
1461,20200925,5,49819,17
1462,20200925,6,3708,22
1463,20200925,7,1761591,31
1464,20200926,1,12128,71
1465,20200926,2,824514,86
1466,20200926,3,755197,54
1467,20200926,4,47169,40
1468,20200926,5,35771,23
1469,20200926,6,32,1
1470,20200926,7,1120143,35
1471,20200927,1,9491,55
1472,20200927,2,731090,83
1473,20200927,3,576684,52
1474,20200927,4,39994,40
1475,20200927,5,28480,27
1476,20200927,6,5,0
1477,20200927,7,846179,33
1478,20200928,1,17678,60
1479,20200928,2,753158,79
1480,20200928,3,985185,42
1481,20200928,4,89664,27
1482,20200928,5,43237,15
1483,20200928,6,3371,20
1484,20200928,7,1489240,26
1485,20200929,1,20517,69
1486,20200929,2,790861,83
1487,20200929,3,1057135,46
1488,20200929,4,88444,27
1489,20200929,5,40515,14
1490,20200929,6,3632,21
1491,20200929,7,1661264,29
1492,20200930,1,21424,72
1493,20200930,2,822682,86
1494,20200930,3,1101663,47
1495,20200930,4,89223,27
1496,20200930,5,41967,15
1497,20200930,6,3704,22
1498,20200930,7,1740820,30
1499,20201001,1,22309,75
1500,20201001,2,870605,94
1501,20201001,3,1159859,51
1502,20201001,4,86082,27
1503,20201001,5,42390,15
1504,20201001,6,4003,22
1505,20201001,7,1809958,31
1506,20201002,1,21626,73
1507,20201002,2,891268,96
1508,20201002,3,1115793,49
1509,20201002,4,87291,28
1510,20201002,5,48883,17
1511,20201002,6,3589,20
1512,20201002,7,1790612,31
1513,20201003,1,12759,72
1514,20201003,2,810625,86
1515,20201003,3,777674,56
1516,20201003,4,45018,40
1517,20201003,5,36907,24
1518,20201003,6,33,1
1519,20201003,7,1168040,35
1520,20201004,1,10010,54
1521,20201004,2,706562,84
1522,20201004,3,570608,57
1523,20201004,4,34976,38
1524,20201004,5,27667,26
1525,20201004,6,761,20
1526,20201004,7,852830,35
1527,20201005,1,19971,67
1528,20201005,2,783540,84
1529,20201005,3,1102675,49
1530,20201005,4,88694,28
1531,20201005,5,42257,15
1532,20201005,6,3587,20
1533,20201005,7,1678792,29
1534,20201006,1,21475,72
1535,20201006,2,802900,87
1536,20201006,3,1137217,50
1537,20201006,4,87748,28
1538,20201006,5,43803,15
1539,20201006,6,3866,22
1540,20201006,7,1758454,31
1541,20201007,1,23027,77
1542,20201007,2,814866,88
1543,20201007,3,1123231,50
1544,20201007,4,87119,28
1545,20201007,5,43534,15
1546,20201007,6,3791,21
1547,20201007,7,1770617,31
1548,20201008,1,21964,74
1549,20201008,2,845788,91
1550,20201008,3,1126770,50
1551,20201008,4,87959,28
1552,20201008,5,44802,15
1553,20201008,6,3913,22
1554,20201008,7,1798005,31
1555,20201009,1,21274,71
1556,20201009,2,896404,97
1557,20201009,3,1117172,50
1558,20201009,4,78663,25
1559,20201009,5,52686,18
1560,20201009,6,3700,21
1561,20201009,7,1808079,31
1562,20201010,1,12627,71
1563,20201010,2,823775,87
1564,20201010,3,771088,55
1565,20201010,4,44528,39
1566,20201010,5,41409,27
1567,20201010,6,1430,31
1568,20201010,7,1170227,35
1569,20201011,1,9470,52
1570,20201011,2,692668,82
1571,20201011,3,564051,56
1572,20201011,4,34593,38
1573,20201011,5,28784,27
1574,20201011,6,1049,28
1575,20201011,7,848469,35
1576,20201012,1,15722,53
1577,20201012,2,685981,74
1578,20201012,3,767564,34
1579,20201012,4,76776,24
1580,20201012,5,39838,14
1581,20201012,6,2237,13
1582,20201012,7,1284655,22
1583,20201013,1,20909,70
1584,20201013,2,765671,82
1585,20201013,3,1063680,47
1586,20201013,4,76552,24
1587,20201013,5,42205,15
1588,20201013,6,3670,21
1589,20201013,7,1715183,30
1590,20201014,1,23169,78
1591,20201014,2,824528,89
1592,20201014,3,1162256,52
1593,20201014,4,89173,28
1594,20201014,5,45148,16
1595,20201014,6,3956,22
1596,20201014,7,1838682,32
1597,20201015,1,22834,77
1598,20201015,2,866244,93
1599,20201015,3,1152434,51
1600,20201015,4,90288,29
1601,20201015,5,46249,16
1602,20201015,6,4069,23
1603,20201015,7,1853753,32
1604,20201016,1,20776,70
1605,20201016,2,820105,88
1606,20201016,3,974110,43
1607,20201016,4,83798,27
1608,20201016,5,47291,16
1609,20201016,6,3366,19
1610,20201016,7,1671320,29
1611,20201017,1,11831,67
1612,20201017,2,794519,84
1613,20201017,3,778070,56
1614,20201017,4,43768,39
1615,20201017,5,37764,25
1616,20201017,6,1588,35
1617,20201017,7,1209473,36
1618,20201018,1,9998,54
1619,20201018,2,752261,89
1620,20201018,3,583350,58
1621,20201018,4,34682,38
1622,20201018,5,30690,29
1623,20201018,6,1074,28
1624,20201018,7,896812,37
1625,20201019,1,20812,70
1626,20201019,2,782238,84
1627,20201019,3,1105134,49
1628,20201019,4,89186,28
1629,20201019,5,44368,15
1630,20201019,6,3570,20
1631,20201019,7,1719153,30
1632,20201020,1,21936,74
1633,20201020,2,790017,85
1634,20201020,3,1119283,50
1635,20201020,4,86591,28
1636,20201020,5,42741,15
1637,20201020,6,3859,22
1638,20201020,7,1780231,31
1639,20201021,1,22959,77
1640,20201021,2,806737,87
1641,20201021,3,1140385,51
1642,20201021,4,86210,27
1643,20201021,5,44102,15
1644,20201021,6,3848,22
1645,20201021,7,1812949,32
1646,20201022,1,22391,75
1647,20201022,2,845063,91
1648,20201022,3,1140210,51
1649,20201022,4,88686,28
1650,20201022,5,45770,16
1651,20201022,6,3927,22
1652,20201022,7,1825208,32
1653,20201023,1,21766,73
1654,20201023,2,881994,95
1655,20201023,3,1123540,50
1656,20201023,4,89931,29
1657,20201023,5,51765,18
1658,20201023,6,3680,21
1659,20201023,7,1842588,32
1660,20201024,1,12916,73
1661,20201024,2,805453,85
1662,20201024,3,775122,56
1663,20201024,4,43618,38
1664,20201024,5,38673,25
1665,20201024,6,0,0
1666,20201024,7,1185612,36
1667,20201025,1,10074,55
1668,20201025,2,725808,86
1669,20201025,3,572347,57
1670,20201025,4,33678,37
1671,20201025,5,28321,27
1672,20201025,6,0,0
1673,20201025,7,885001,36
1674,20201026,1,20817,70
1675,20201026,2,760603,82
1676,20201026,3,1061566,47
1677,20201026,4,86745,28
1678,20201026,5,43557,15
1679,20201026,6,3429,19
1680,20201026,7,1690651,29
1681,20201027,1,21870,73
1682,20201027,2,789371,85
1683,20201027,3,1143906,51
1684,20201027,4,87401,28
1685,20201027,5,43340,15
1686,20201027,6,3642,20
1687,20201027,7,1815242,32
1688,20201028,1,23258,78
1689,20201028,2,801965,86
1690,20201028,3,1119450,50
1691,20201028,4,86652,28
1692,20201028,5,43289,15
1693,20201028,6,3676,21
1694,20201028,7,1819352,32
1695,20201029,1,20925,70
1696,20201029,2,776466,84
1697,20201029,3,987440,44
1698,20201029,4,81794,26
1699,20201029,5,41157,14
1700,20201029,6,3539,20
1701,20201029,7,1705072,30
1702,20201030,1,21243,71
1703,20201030,2,824679,89
1704,20201030,3,1030639,46
1705,20201030,4,84254,27
1706,20201030,5,47967,16
1707,20201030,6,3270,18
1708,20201030,7,1768018,31
1709,20201031,1,12816,72
1710,20201031,2,743811,79
1711,20201031,3,747636,54
1712,20201031,4,41538,37
1713,20201031,5,34077,22
1714,20201031,6,20,0
1715,20201031,7,1174059,35
1716,20201101,1,10180,54
1717,20201101,2,660914,80
1718,20201101,3,510820,51
1719,20201101,4,29495,31
1720,20201101,5,22602,22
1721,20201101,6,3,0
1722,20201101,7,786675,31
1723,20201102,1,21127,68
1724,20201102,2,772129,82
1725,20201102,3,1072262,49
1726,20201102,4,87198,27
1727,20201102,5,40609,14
1728,20201102,6,3535,21
1729,20201102,7,1747908,31
1730,20201103,1,20416,65
1731,20201103,2,720561,76
1732,20201103,3,1027710,47
1733,20201103,4,82140,25
1734,20201103,5,39749,14
1735,20201103,6,3184,19
1736,20201103,7,1602912,28
1737,20201104,1,22174,71
1738,20201104,2,754703,80
1739,20201104,3,1089354,50
1740,20201104,4,81551,25
1741,20201104,5,38818,14
1742,20201104,6,3448,20
1743,20201104,7,1690489,30
1744,20201105,1,22937,73
1745,20201105,2,818991,87
1746,20201105,3,1130774,52
1747,20201105,4,86987,26
1748,20201105,5,41550,15
1749,20201105,6,3793,22
1750,20201105,7,1793796,32
1751,20201106,1,22659,73
1752,20201106,2,858167,91
1753,20201106,3,1120729,51
1754,20201106,4,89499,27
1755,20201106,5,48138,17
1756,20201106,6,3546,21
1757,20201106,7,1837314,33
1758,20201107,1,13409,79
1759,20201107,2,790711,87
1760,20201107,3,752851,57
1761,20201107,4,46368,40
1762,20201107,5,35870,24
1763,20201107,6,35,1
1764,20201107,7,1246321,39
1765,20201108,1,10474,56
1766,20201108,2,726041,88
1767,20201108,3,587220,59
1768,20201108,4,38485,41
1769,20201108,5,27961,27
1770,20201108,6,846,28
1771,20201108,7,927670,37
1772,20201109,1,21444,69
1773,20201109,2,773216,82
1774,20201109,3,1111203,51
1775,20201109,4,91681,28
1776,20201109,5,42627,15
1777,20201109,6,3561,21
1778,20201109,7,1752614,31
1779,20201110,1,23138,74
1780,20201110,2,800964,85
1781,20201110,3,1151911,53
1782,20201110,4,91532,28
1783,20201110,5,43083,15
1784,20201110,6,3848,23
1785,20201110,7,1836902,33
1786,20201111,1,20263,108
1787,20201111,2,713639,87
1788,20201111,3,969123,97
1789,20201111,4,83306,88
1790,20201111,5,40073,38
1791,20201111,6,3050,99
1792,20201111,7,1614812,64
1793,20201112,1,22059,71
1794,20201112,2,779141,83
1795,20201112,3,1054132,48
1796,20201112,4,86189,26
1797,20201112,5,40381,14
1798,20201112,6,3546,21
1799,20201112,7,1776666,32
1800,20201113,1,22054,71
1801,20201113,2,821059,87
1802,20201113,3,1061680,48
1803,20201113,4,86252,26
1804,20201113,5,45127,16
1805,20201113,6,3332,20
1806,20201113,7,1816693,32
1807,20201114,1,12928,76
1808,20201114,2,735029,81
1809,20201114,3,755951,57
1810,20201114,4,41422,36
1811,20201114,5,31397,21
1812,20201114,6,14,0
1813,20201114,7,1215477,38
1814,20201115,1,9763,52
1815,20201115,2,596389,72
1816,20201115,3,528421,53
1817,20201115,4,30948,33
1818,20201115,5,20946,20
1819,20201115,6,697,23
1820,20201115,7,820858,33
1821,20201116,1,21851,70
1822,20201116,2,757987,80
1823,20201116,3,1079560,49
1824,20201116,4,89463,27
1825,20201116,5,41961,15
1826,20201116,6,3532,21
1827,20201116,7,1741750,31
1828,20201117,1,22524,72
1829,20201117,2,764724,81
1830,20201117,3,1092416,50
1831,20201117,4,86965,26
1832,20201117,5,40078,14
1833,20201117,6,3584,21
1834,20201117,7,1788847,32
1835,20201118,1,23390,75
1836,20201118,2,776421,82
1837,20201118,3,1065597,49
1838,20201118,4,84069,26
1839,20201118,5,39693,14
1840,20201118,6,3495,21
1841,20201118,7,1787688,32
1842,20201119,1,21780,70
1843,20201119,2,800461,85
1844,20201119,3,1056928,48
1845,20201119,4,84662,26
1846,20201119,5,40122,14
1847,20201119,6,3529,21
