date,date_key,year,quarter,month,month_name,day,day_name,transport_mode,value_type,ridership_value,recovery_pct
2020-04-11,20200411,2020,2,4,April,11,Saturday,Buses,Estimated Ridership,9718,1
2020-04-11,20200411,2020,2,4,April,11,Saturday,LIRR,Estimated Ridership,2749,2
2020-04-11,20200411,2020,2,4,April,11,Saturday,Metro-North,Estimated Ridership,4179,3
2020-04-11,20200411,2020,2,4,April,11,Saturday,Staten Island Railway,Estimated Ridership,406,8
2020-04-11,20200411,2020,2,4,April,11,Saturday,Subways,Estimated Ridership,257061,8
2020-04-12,20200412,2020,2,4,April,12,Sunday,Access-A-Ride,Scheduled Trips,2525,14
2020-04-12,20200412,2020,2,4,April,12,Sunday,Bridges and Tunnels,Total Traffic,217871,25
2020-04-12,20200412,2020,2,4,April,12,Sunday,Buses,Estimated Ridership,7041,1
2020-04-12,20200412,2020,2,4,April,12,Sunday,LIRR,Estimated Ridership,2245,2
2020-04-12,20200412,2020,2,4,April,12,Sunday,Metro-North,Estimated Ridership,3281,3
2020-04-12,20200412,2020,2,4,April,12,Sunday,Staten Island Railway,Estimated Ridership,294,9
2020-04-12,20200412,2020,2,4,April,12,Sunday,Subways,Estimated Ridership,198399,8
2020-04-13,20200413,2020,2,4,April,13,Monday,Access-A-Ride,Scheduled Trips,6205,21
2020-04-13,20200413,2020,2,4,April,13,Monday,Bridges and Tunnels,Total Traffic,284608,30
2020-04-13,20200413,2020,2,4,April,13,Monday,Buses,Estimated Ridership,14408,1
2020-04-13,20200413,2020,2,4,April,13,Monday,LIRR,Estimated Ridership,8192,3
2020-04-13,20200413,2020,2,4,April,13,Monday,Metro-North,Estimated Ridership,8824,3
2020-04-13,20200413,2020,2,4,April,13,Monday,Staten Island Railway,Estimated Ridership,649,4
2020-04-13,20200413,2020,2,4,April,13,Monday,Subways,Estimated Ridership,363312,7
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Access-A-Ride,Scheduled Trips,6585,23
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Bridges and Tunnels,Total Traffic,356104,38
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Buses,Estimated Ridership,17937,1
2020-04-14,20200414,2020,2,4,April,14,Tuesday,LIRR,Estimated Ridership,8816,3
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Metro-North,Estimated Ridership,9592,3
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Staten Island Railway,Estimated Ridership,791,5
2020-04-14,20200414,2020,2,4,April,14,Tuesday,Subways,Estimated Ridership,430155,8
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Access-A-Ride,Scheduled Trips,6928,24
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Bridges and Tunnels,Total Traffic,340212,36
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Buses,Estimated Ridership,16895,1
2020-04-15,20200415,2020,2,4,April,15,Wednesday,LIRR,Estimated Ridership,8596,3
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Metro-North,Estimated Ridership,9492,3
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Staten Island Railway,Estimated Ridership,792,5
2020-04-15,20200415,2020,2,4,April,15,Wednesday,Subways,Estimated Ridership,419059,8
2020-04-16,20200416,2020,2,4,April,16,Thursday,Access-A-Ride,Scheduled Trips,6563,23
2020-04-16,20200416,2020,2,4,April,16,Thursday,Bridges and Tunnels,Total Traffic,346341,37
2020-04-16,20200416,2020,2,4,April,16,Thursday,Buses,Estimated Ridership,16632,1
2020-04-16,20200416,2020,2,4,April,16,Thursday,LIRR,Estimated Ridership,8462,3
2020-04-16,20200416,2020,2,4,April,16,Thursday,Metro-North,Estimated Ridership,9528,3
2020-04-16,20200416,2020,2,4,April,16,Thursday,Staten Island Railway,Estimated Ridership,790,5
2020-04-16,20200416,2020,2,4,April,16,Thursday,Subways,Estimated Ridership,420223,8
2020-04-17,20200417,2020,2,4,April,17,Friday,Access-A-Ride,Scheduled Trips,7048,24
2020-04-17,20200417,2020,2,4,April,17,Friday,Bridges and Tunnels,Total Traffic,378350,40
2020-04-17,20200417,2020,2,4,April,17,Friday,Buses,Estimated Ridership,16350,1
2020-04-17,20200417,2020,2,4,April,17,Friday,LIRR,Estimated Ridership,8271,3
2020-04-17,20200417,2020,2,4,April,17,Friday,Metro-North,Estimated Ridership,9989,3
2020-04-17,20200417,2020,2,4,April,17,Friday,Staten Island Railway,Estimated Ridership,738,5
2020-04-17,20200417,2020,2,4,April,17,Friday,Subways,Estimated Ridership,432368,8
2020-04-18,20200418,2020,2,4,April,18,Saturday,Access-A-Ride,Scheduled Trips,4202,25
2020-04-18,20200418,2020,2,4,April,18,Saturday,Bridges and Tunnels,Total Traffic,254734,28
2020-04-18,20200418,2020,2,4,April,18,Saturday,Buses,Estimated Ridership,8115,1
2020-04-18,20200418,2020,2,4,April,18,Saturday,LIRR,Estimated Ridership,2449,2
2020-04-18,20200418,2020,2,4,April,18,Saturday,Metro-North,Estimated Ridership,3965,3
2020-04-18,20200418,2020,2,4,April,18,Saturday,Staten Island Railway,Estimated Ridership,339,7
2020-04-18,20200418,2020,2,4,April,18,Saturday,Subways,Estimated Ridership,254453,8
2020-04-19,20200419,2020,2,4,April,19,Sunday,Access-A-Ride,Scheduled Trips,2742,15
2020-04-19,20200419,2020,2,4,April,19,Sunday,Bridges and Tunnels,Total Traffic,276406,32
2020-04-19,20200419,2020,2,4,April,19,Sunday,Buses,Estimated Ridership,6929,1
2020-04-19,20200419,2020,2,4,April,19,Sunday,LIRR,Estimated Ridership,2159,2
2020-04-19,20200419,2020,2,4,April,19,Sunday,Metro-North,Estimated Ridership,3884,4
2020-04-19,20200419,2020,2,4,April,19,Sunday,Staten Island Railway,Estimated Ridership,340,10
2020-04-19,20200419,2020,2,4,April,19,Sunday,Subways,Estimated Ridership,224411,9
2020-04-20,20200420,2020,2,4,April,20,Monday,Access-A-Ride,Scheduled Trips,7050,24
2020-04-20,20200420,2020,2,4,April,20,Monday,Bridges and Tunnels,Total Traffic,371776,40
2020-04-20,20200420,2020,2,4,April,20,Monday,Buses,Estimated Ridership,16522,1
2020-04-20,20200420,2020,2,4,April,20,Monday,LIRR,Estimated Ridership,8912,3
2020-04-20,20200420,2020,2,4,April,20,Monday,Metro-North,Estimated Ridership,10063,4
2020-04-20,20200420,2020,2,4,April,20,Monday,Staten Island Railway,Estimated Ridership,770,5
2020-04-20,20200420,2020,2,4,April,20,Monday,Subways,Estimated Ridership,437852,8
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Access-A-Ride,Scheduled Trips,6613,23
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Bridges and Tunnels,Total Traffic,356098,38
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Buses,Estimated Ridership,15231,1
2020-04-21,20200421,2020,2,4,April,21,Tuesday,LIRR,Estimated Ridership,8264,3
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Metro-North,Estimated Ridership,9374,3
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Staten Island Railway,Estimated Ridership,753,5
2020-04-21,20200421,2020,2,4,April,21,Tuesday,Subways,Estimated Ridership,422107,8
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Access-A-Ride,Scheduled Trips,7496,26
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Bridges and Tunnels,Total Traffic,398703,42
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Buses,Estimated Ridership,16487,1
2020-04-22,20200422,2020,2,4,April,22,Wednesday,LIRR,Estimated Ridership,8674,3
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Metro-North,Estimated Ridership,9694,3
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Staten Island Railway,Estimated Ridership,793,5
2020-04-22,20200422,2020,2,4,April,22,Wednesday,Subways,Estimated Ridership,458781,8
2020-04-23,20200423,2020,2,4,April,23,Thursday,Access-A-Ride,Scheduled Trips,6969,24
2020-04-23,20200423,2020,2,4,April,23,Thursday,Bridges and Tunnels,Total Traffic,386937,41
2020-04-23,20200423,2020,2,4,April,23,Thursday,Buses,Estimated Ridership,15786,1
2020-04-23,20200423,2020,2,4,April,23,Thursday,LIRR,Estimated Ridership,8425,3
2020-04-23,20200423,2020,2,4,April,23,Thursday,Metro-North,Estimated Ridership,9527,3
2020-04-23,20200423,2020,2,4,April,23,Thursday,Staten Island Railway,Estimated Ridership,780,5
2020-04-23,20200423,2020,2,4,April,23,Thursday,Subways,Estimated Ridership,453520,8
2020-04-24,20200424,2020,2,4,April,24,Friday,Access-A-Ride,Scheduled Trips,7040,24
2020-04-24,20200424,2020,2,4,April,24,Friday,Bridges and Tunnels,Total Traffic,386935,41
2020-04-24,20200424,2020,2,4,April,24,Friday,Buses,Estimated Ridership,14237,1
2020-04-24,20200424,2020,2,4,April,24,Friday,LIRR,Estimated Ridership,7821,3
2020-04-24,20200424,2020,2,4,April,24,Friday,Metro-North,Estimated Ridership,9722,3
2020-04-24,20200424,2020,2,4,April,24,Friday,Staten Island Railway,Estimated Ridership,688,4
2020-04-24,20200424,2020,2,4,April,24,Friday,Subways,Estimated Ridership,443956,8
2020-04-25,20200425,2020,2,4,April,25,Saturday,Access-A-Ride,Scheduled Trips,4719,28
2020-04-25,20200425,2020,2,4,April,25,Saturday,Bridges and Tunnels,Total Traffic,350299,38
2020-04-25,20200425,2020,2,4,April,25,Saturday,Buses,Estimated Ridership,8832,1
2020-04-25,20200425,2020,2,4,April,25,Saturday,LIRR,Estimated Ridership,2869,3
2020-04-25,20200425,2020,2,4,April,25,Saturday,Metro-North,Estimated Ridership,4987,3
2020-04-25,20200425,2020,2,4,April,25,Saturday,Staten Island Railway,Estimated Ridership,449,9
2020-04-25,20200425,2020,2,4,April,25,Saturday,Subways,Estimated Ridership,295387,9
2020-04-26,20200426,2020,2,4,April,26,Sunday,Access-A-Ride,Scheduled Trips,2506,13
2020-04-26,20200426,2020,2,4,April,26,Sunday,Bridges and Tunnels,Total Traffic,231540,27
2020-04-26,20200426,2020,2,4,April,26,Sunday,Buses,Estimated Ridership,5498,1
2020-04-26,20200426,2020,2,4,April,26,Sunday,LIRR,Estimated Ridership,1903,2
2020-04-26,20200426,2020,2,4,April,26,Sunday,Metro-North,Estimated Ridership,3495,3
2020-04-26,20200426,2020,2,4,April,26,Sunday,Staten Island Railway,Estimated Ridership,309,9
2020-04-26,20200426,2020,2,4,April,26,Sunday,Subways,Estimated Ridership,218787,9
2020-04-27,20200427,2020,2,4,April,27,Monday,Access-A-Ride,Scheduled Trips,6922,24
2020-04-27,20200427,2020,2,4,April,27,Monday,Bridges and Tunnels,Total Traffic,384123,41
2020-04-27,20200427,2020,2,4,April,27,Monday,Buses,Estimated Ridership,15283,1
2020-04-27,20200427,2020,2,4,April,27,Monday,LIRR,Estimated Ridership,8828,3
2020-04-27,20200427,2020,2,4,April,27,Monday,Metro-North,Estimated Ridership,10243,4
2020-04-27,20200427,2020,2,4,April,27,Monday,Staten Island Railway,Estimated Ridership,812,5
2020-04-27,20200427,2020,2,4,April,27,Monday,Subways,Estimated Ridership,462888,8
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Access-A-Ride,Scheduled Trips,7542,26
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Bridges and Tunnels,Total Traffic,436346,46
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Buses,Estimated Ridership,16380,1
2020-04-28,20200428,2020,2,4,April,28,Tuesday,LIRR,Estimated Ridership,9167,3
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Metro-North,Estimated Ridership,10531,4
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Staten Island Railway,Estimated Ridership,826,5
2020-04-28,20200428,2020,2,4,April,28,Tuesday,Subways,Estimated Ridership,489247,9
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Access-A-Ride,Scheduled Trips,7844,27
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Bridges and Tunnels,Total Traffic,410502,44
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Buses,Estimated Ridership,15406,1
2020-04-29,20200429,2020,2,4,April,29,Wednesday,LIRR,Estimated Ridership,9100,3
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Metro-North,Estimated Ridership,10165,4
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Staten Island Railway,Estimated Ridership,790,5
2020-04-29,20200429,2020,2,4,April,29,Wednesday,Subways,Estimated Ridership,477799,9
2020-04-30,20200430,2020,2,4,April,30,Thursday,Access-A-Ride,Scheduled Trips,7253,25
2020-04-30,20200430,2020,2,4,April,30,Thursday,Bridges and Tunnels,Total Traffic,405168,43
2020-04-30,20200430,2020,2,4,April,30,Thursday,Buses,Estimated Ridership,14062,1
2020-04-30,20200430,2020,2,4,April,30,Thursday,LIRR,Estimated Ridership,9335,3
2020-04-30,20200430,2020,2,4,April,30,Thursday,Metro-North,Estimated Ridership,9971,3
2020-04-30,20200430,2020,2,4,April,30,Thursday,Staten Island Railway,Estimated Ridership,764,5
2020-04-30,20200430,2020,2,4,April,30,Thursday,Subways,Estimated Ridership,465869,8
2020-05-01,20200501,2020,2,5,May,1,Friday,Access-A-Ride,Scheduled Trips,8332,28
2020-05-01,20200501,2020,2,5,May,1,Friday,Bridges and Tunnels,Total Traffic,445621,46
2020-05-01,20200501,2020,2,5,May,1,Friday,Buses,Estimated Ridership,14893,1
2020-05-01,20200501,2020,2,5,May,1,Friday,LIRR,Estimated Ridership,6200,2
2020-05-01,20200501,2020,2,5,May,1,Friday,Metro-North,Estimated Ridership,9206,3
2020-05-01,20200501,2020,2,5,May,1,Friday,Staten Island Railway,Estimated Ridership,763,4
2020-05-01,20200501,2020,2,5,May,1,Friday,Subways,Estimated Ridership,494549,9
2020-05-02,20200502,2020,2,5,May,2,Saturday,Access-A-Ride,Scheduled Trips,5493,32
2020-05-02,20200502,2020,2,5,May,2,Saturday,Bridges and Tunnels,Total Traffic,401938,42
2020-05-02,20200502,2020,2,5,May,2,Saturday,Buses,Estimated Ridership,8912,1
2020-05-02,20200502,2020,2,5,May,2,Saturday,LIRR,Estimated Ridership,3959,3
2020-05-02,20200502,2020,2,5,May,2,Saturday,Metro-North,Estimated Ridership,5908,4
2020-05-02,20200502,2020,2,5,May,2,Saturday,Staten Island Railway,Estimated Ridership,489,10
2020-05-02,20200502,2020,2,5,May,2,Saturday,Subways,Estimated Ridership,325865,10
2020-05-03,20200503,2020,2,5,May,3,Sunday,Access-A-Ride,Scheduled Trips,3263,19
2020-05-03,20200503,2020,2,5,May,3,Sunday,Bridges and Tunnels,Total Traffic,353314,41
2020-05-03,20200503,2020,2,5,May,3,Sunday,Buses,Estimated Ridership,6404,1
2020-05-03,20200503,2020,2,5,May,3,Sunday,LIRR,Estimated Ridership,3314,3
2020-05-03,20200503,2020,2,5,May,3,Sunday,Metro-North,Estimated Ridership,4839,5
2020-05-03,20200503,2020,2,5,May,3,Sunday,Staten Island Railway,Estimated Ridership,334,9
2020-05-03,20200503,2020,2,5,May,3,Sunday,Subways,Estimated Ridership,258865,11
2020-05-04,20200504,2020,2,5,May,4,Monday,Access-A-Ride,Scheduled Trips,8287,28
2020-05-04,20200504,2020,2,5,May,4,Monday,Bridges and Tunnels,Total Traffic,447424,46
2020-05-04,20200504,2020,2,5,May,4,Monday,Buses,Estimated Ridership,16315,1
2020-05-04,20200504,2020,2,5,May,4,Monday,LIRR,Estimated Ridership,11158,3
2020-05-04,20200504,2020,2,5,May,4,Monday,Metro-North,Estimated Ridership,10764,4
2020-05-04,20200504,2020,2,5,May,4,Monday,Staten Island Railway,Estimated Ridership,897,5
2020-05-04,20200504,2020,2,5,May,4,Monday,Subways,Estimated Ridership,511866,9
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Access-A-Ride,Scheduled Trips,8445,29
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Bridges and Tunnels,Total Traffic,462085,48
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Buses,Estimated Ridership,16377,1
2020-05-05,20200505,2020,2,5,May,5,Tuesday,LIRR,Estimated Ridership,13265,4
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Metro-North,Estimated Ridership,10604,4
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Staten Island Railway,Estimated Ridership,894,5
2020-05-05,20200505,2020,2,5,May,5,Tuesday,Subways,Estimated Ridership,522085,9
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Access-A-Ride,Scheduled Trips,8832,30
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Bridges and Tunnels,Total Traffic,444179,46
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Buses,Estimated Ridership,15677,1
2020-05-06,20200506,2020,2,5,May,6,Wednesday,LIRR,Estimated Ridership,14489,5
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Metro-North,Estimated Ridership,10107,4
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Staten Island Railway,Estimated Ridership,822,5
2020-05-06,20200506,2020,2,5,May,6,Wednesday,Subways,Estimated Ridership,508824,9
2020-05-07,20200507,2020,2,5,May,7,Thursday,Access-A-Ride,Scheduled Trips,8509,29
2020-05-07,20200507,2020,2,5,May,7,Thursday,Bridges and Tunnels,Total Traffic,488836,51
2020-05-07,20200507,2020,2,5,May,7,Thursday,Buses,Estimated Ridership,16130,1
2020-05-07,20200507,2020,2,5,May,7,Thursday,LIRR,Estimated Ridership,16139,5
2020-05-07,20200507,2020,2,5,May,7,Thursday,Metro-North,Estimated Ridership,11247,4
2020-05-07,20200507,2020,2,5,May,7,Thursday,Staten Island Railway,Estimated Ridership,930,5
2020-05-07,20200507,2020,2,5,May,7,Thursday,Subways,Estimated Ridership,535073,9
2020-05-08,20200508,2020,2,5,May,8,Friday,Access-A-Ride,Scheduled Trips,8656,29
2020-05-08,20200508,2020,2,5,May,8,Friday,Bridges and Tunnels,Total Traffic,483830,50
2020-05-08,20200508,2020,2,5,May,8,Friday,Buses,Estimated Ridership,14571,1
2020-05-08,20200508,2020,2,5,May,8,Friday,LIRR,Estimated Ridership,15714,5
2020-05-08,20200508,2020,2,5,May,8,Friday,Metro-North,Estimated Ridership,11242,4
2020-05-08,20200508,2020,2,5,May,8,Friday,Staten Island Railway,Estimated Ridership,811,5
2020-05-08,20200508,2020,2,5,May,8,Friday,Subways,Estimated Ridership,526054,9
2020-05-09,20200509,2020,2,5,May,9,Saturday,Access-A-Ride,Scheduled Trips,5055,29
2020-05-09,20200509,2020,2,5,May,9,Saturday,Bridges and Tunnels,Total Traffic,371426,39
2020-05-09,20200509,2020,2,5,May,9,Saturday,Buses,Estimated Ridership,7594,1
2020-05-09,20200509,2020,2,5,May,9,Saturday,LIRR,Estimated Ridership,7651,6
2020-05-09,20200509,2020,2,5,May,9,Saturday,Metro-North,Estimated Ridership,6017,4
2020-05-09,20200509,2020,2,5,May,9,Saturday,Staten Island Railway,Estimated Ridership,489,10
2020-05-09,20200509,2020,2,5,May,9,Saturday,Subways,Estimated Ridership,316883,10
2020-05-10,20200510,2020,2,5,May,10,Sunday,Access-A-Ride,Scheduled Trips,3962,23
2020-05-10,20200510,2020,2,5,May,10,Sunday,Bridges and Tunnels,Total Traffic,415867,49
2020-05-10,20200510,2020,2,5,May,10,Sunday,Buses,Estimated Ridership,6367,1
2020-05-10,20200510,2020,2,5,May,10,Sunday,LIRR,Estimated Ridership,7990,8
2020-05-10,20200510,2020,2,5,May,10,Sunday,Metro-North,Estimated Ridership,5878,6
2020-05-10,20200510,2020,2,5,May,10,Sunday,Staten Island Railway,Estimated Ridership,406,12
2020-05-10,20200510,2020,2,5,May,10,Sunday,Subways,Estimated Ridership,271947,11
2020-05-11,20200511,2020,2,5,May,11,Monday,Access-A-Ride,Scheduled Trips,7636,26
2020-05-11,20200511,2020,2,5,May,11,Monday,Bridges and Tunnels,Total Traffic,458041,48
2020-05-11,20200511,2020,2,5,May,11,Monday,Buses,Estimated Ridership,15176,1
2020-05-11,20200511,2020,2,5,May,11,Monday,LIRR,Estimated Ridership,18349,6
2020-05-11,20200511,2020,2,5,May,11,Monday,Metro-North,Estimated Ridership,11434,4
2020-05-11,20200511,2020,2,5,May,11,Monday,Staten Island Railway,Estimated Ridership,829,5
2020-05-11,20200511,2020,2,5,May,11,Monday,Subways,Estimated Ridership,520873,9
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Access-A-Ride,Scheduled Trips,8271,28
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Bridges and Tunnels,Total Traffic,488406,51
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Buses,Estimated Ridership,15989,1
2020-05-12,20200512,2020,2,5,May,12,Tuesday,LIRR,Estimated Ridership,19018,6
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Metro-North,Estimated Ridership,11488,4
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Staten Island Railway,Estimated Ridership,914,5
2020-05-12,20200512,2020,2,5,May,12,Tuesday,Subways,Estimated Ridership,553372,10
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Access-A-Ride,Scheduled Trips,9437,32
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Bridges and Tunnels,Total Traffic,509243,53
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Buses,Estimated Ridership,16170,1
2020-05-13,20200513,2020,2,5,May,13,Wednesday,LIRR,Estimated Ridership,19356,6
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Metro-North,Estimated Ridership,11931,4
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Staten Island Railway,Estimated Ridership,956,5
2020-05-13,20200513,2020,2,5,May,13,Wednesday,Subways,Estimated Ridership,565377,10
2020-05-14,20200514,2020,2,5,May,14,Thursday,Access-A-Ride,Scheduled Trips,8855,30
2020-05-14,20200514,2020,2,5,May,14,Thursday,Bridges and Tunnels,Total Traffic,520395,54
2020-05-14,20200514,2020,2,5,May,14,Thursday,Buses,Estimated Ridership,15905,1
2020-05-14,20200514,2020,2,5,May,14,Thursday,LIRR,Estimated Ridership,19310,6
2020-05-14,20200514,2020,2,5,May,14,Thursday,Metro-North,Estimated Ridership,12131,4
2020-05-14,20200514,2020,2,5,May,14,Thursday,Staten Island Railway,Estimated Ridership,923,5
2020-05-14,20200514,2020,2,5,May,14,Thursday,Subways,Estimated Ridership,567392,10
2020-05-15,20200515,2020,2,5,May,15,Friday,Access-A-Ride,Scheduled Trips,9473,32
2020-05-15,20200515,2020,2,5,May,15,Friday,Bridges and Tunnels,Total Traffic,562990,58
2020-05-15,20200515,2020,2,5,May,15,Friday,Buses,Estimated Ridership,15481,1
2020-05-15,20200515,2020,2,5,May,15,Friday,LIRR,Estimated Ridership,20092,6
